SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,bedrooms,bathrooms,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,latitude,longitude,crime_index,dist_0,dist_1,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7
MLS Listing,,Condo/Co-op,45 Burnett St #208,Boston,MA,2130,519000,1.0,1.0,Jamaica Plain,750.0,29669.0,2019.0,13,692.0,377.0,Active,,,http://www.redfin.com/MA/Boston/45-Burnett-St-02130/unit-208/home/148701846,MLS PIN,72439871,N,Y,42.3044838,-71.110609,2.6336822839589935,3.4835182672569984,4.794271526381744,4.1653125766583425,3.6445572618036395,2.561237557931413,5.022474693579754,0.7847564910232365,8.644173080195877
MLS Listing,,Condo/Co-op,45 Burnett St #104,Boston,MA,2130,849000,3.0,2.0,Jamaica Plain,1282.0,29669.0,2019.0,13,662.0,585.0,Active,,,http://www.redfin.com/MA/Boston/45-Burnett-St-02130/unit-104/home/148701836,MLS PIN,72439870,N,Y,42.3044838,-71.110609,2.6336822839589935,3.4835182672569984,4.794271526381744,4.1653125766583425,3.6445572618036395,2.561237557931413,5.022474693579754,0.7847564910232365,8.644173080195877
MLS Listing,,Condo/Co-op,45 Burnett St #404,Boston,MA,2130,639000,2.0,2.0,Jamaica Plain,910.0,29669.0,2019.0,13,702.0,447.0,Active,,,http://www.redfin.com/MA/Boston/45-Burnett-St-02130/unit-404/home/148701835,MLS PIN,72439869,N,Y,42.3044838,-71.110609,2.6336822839589935,3.4835182672569984,4.794271526381744,4.1653125766583425,3.6445572618036395,2.561237557931413,5.022474693579754,0.7847564910232365,8.644173080195877
MLS Listing,,Condo/Co-op,36 Bellevue St #1,Boston,MA,2125,379000,3.0,1.0,Dorchester's Meeting House Hill,1100.0,1100.0,1920.0,13,345.0,242.0,Active,January-26-2019 02:00 PM,January-26-2019 02:45 PM,http://www.redfin.com/MA/Dorchester/36-Bellevue-St-02125/unit-1/home/148126711,MLS PIN,72439822,N,Y,42.3101108,-71.0677675,2.665463866647247,2.6101600241224157,5.1190625999571795,5.2711488264494495,2.81483188710778,2.4277380113299527,3.7710503889119225,1.8408232661061272,7.709330520103287
MLS Listing,,Single Family Residential,669 Cummins Hwy,Boston,MA,2126,399900,3.0,1.5,Boston,1272.0,3967.0,1934.0,13,314.0,,Active,,,http://www.redfin.com/MA/Mattapan/669-Cummins-Hwy-02126/home/9160550,MLS PIN,72439811,N,Y,42.2709958,-71.1040715,2.5587392064571794,5.487146725148774,7.127806884181768,6.419480166170496,5.675625170707218,4.754000484421348,6.90200085619582,2.9992132696993794,6.819870473247168
MLS Listing,,Condo/Co-op,6 Whittier Pl Unit 14P,Boston,MA,2114,479000,0.0,1.0,West End,634.0,542.0,1964.0,14,756.0,531.0,Active,,,http://www.redfin.com/MA/Boston/6-Whittier-Pl-02114/unit-14P/home/148699699,MLS PIN,72439780,N,Y,42.3657336,-71.0669497,2.565899640672793,1.3238476761408111,2.7370868837522373,4.169665205503614,1.143502530614909,2.278686412853518,0.6929154957327255,3.9977545394724303,11.242176922414458
MLS Listing,,Condo/Co-op,463 Rutherford Ave #403,Boston,MA,2129,689000,2.0,2.0,Charlestown,986.0,,2015.0,14,699.0,557.0,Active,,,http://www.redfin.com/MA/Boston/463-Rutherford-Ave-02129/unit-403/home/148698767,MLS PIN,72439740,N,Y,42.3808565,-71.0713251,2.495104209414748,2.3081953904459422,2.507848129765276,4.214207213116216,2.1088104075286855,3.082198677308718,1.4870784573186508,4.866126007419326,12.3041772166796
MLS Listing,,Condo/Co-op,156 Porter St #434,Boston,MA,2128,699000,1.0,2.0,East Boston's Jeffries Point,1119.0,1119.0,1912.0,14,625.0,468.0,Active,,,http://www.redfin.com/MA/Boston/156-Porter-St-02128/unit-434/home/21718758,MLS PIN,72439729,N,Y,42.371390500000004,-71.0324272,2.4414491607252593,2.735899283240358,4.451568575049982,5.973849680440222,2.64159720607948,3.841936588950229,1.2093835062164013,5.346935886237461,11.206186266894257
MLS Listing,,Condo/Co-op,10 Linda Ln Unit 3-1,Boston,MA,2125,379900,2.0,1.0,Dorchester,794.0,,1965.0,14,478.0,396.0,Active,,,http://www.redfin.com/MA/Boston/10-Linda-Ln-02125/unit-3-1/home/9063240,MLS PIN,72439694,N,Y,42.3121877,-71.0501042,2.62850456614259,2.7552554374516642,5.528456849555795,5.92313111241013,2.948383003485653,2.928049655001323,3.562797353909674,2.7256331748218967,7.469547413939999
MLS Listing,,Condo/Co-op,5 Durham St #2,Boston,MA,2115,2695000,3.0,3.0,South End,2506.0,1450.0,1890.0,14,1075.0,479.0,Active,January-27-2019 01:00 PM,January-27-2019 02:30 PM,http://www.redfin.com/MA/Boston/5-Durham-St-02115/unit-2/home/9271230,MLS PIN,72439664,N,Y,42.3438429,-71.0813218,2.6478276134338063,0.4075464681161361,2.832007172750177,3.5424704078742697,0.5421640714252789,0.7114753453704709,1.9717531689435193,2.3185102463517544,10.10551131999143
MLS Listing,,Condo/Co-op,7-9 Thomas Park #4,Boston,MA,2127,469000,1.0,1.0,South Boston,604.0,604.0,1899.0,14,776.0,190.0,Active,January-27-2019 12:00 PM,January-27-2019 02:00 PM,http://www.redfin.com/MA/Boston/7-Thomas-Park-02127/unit-4/home/148697588,MLS PIN,72439645,N,Y,42.3336157,-71.04477320000001,2.603889280633224,1.8263433441775778,4.712753946790324,5.5389056214741,1.9626183068417735,2.5476575469343055,2.1285393546088303,3.273152034788563,8.789902129425233
MLS Listing,,Single Family Residential,224A Allandale Rd Unit A,Boston,MA,2467,1450000,4.0,4.5,Boston,4770.0,43.0,1989.0,14,304.0,,Active,,,http://www.redfin.com/MA/Chestnut-Hill/224-Allandale-Rd-02467/unit-A/home/9300089,MLS PIN,72439626,N,Y,42.3015826,-71.1392506,2.5184248518218375,4.566404297806573,5.076854424383104,3.9297563426555713,4.6904894919581,3.4972754483024406,6.132494735024744,2.0481465135343226,9.551648386767503
MLS Listing,,Condo/Co-op,327 Centre St #305,Boston,MA,2130,450000,2.0,1.0,Jamaica Plain,839.0,,2006.0,14,536.0,354.0,Active,,,http://www.redfin.com/MA/Jamaica-Plain/327-Centre-St-02130/unit-305/home/23414913,MLS PIN,72439608,N,Y,42.322894399999996,-71.1047356,2.6533154422112695,2.279040580058775,3.581655482302849,3.283550097607451,2.4172061886022336,1.2708666252029637,3.8445657934496595,0.5883331897143824,9.4525252245677
MLS Listing,,Condo/Co-op,743 E Fourth #102,Boston,MA,2127,599900,1.0,1.0,South Boston's City Point,627.0,,1899.0,14,957.0,337.0,Active,,,http://www.redfin.com/MA/Boston/743-E-4th-St-02127/unit-102/home/121899372,MLS PIN,72439535,N,Y,42.3346187,-71.03468459999999,2.563281688940453,2.2536600319447375,5.103217879581209,6.013636570779834,2.365452005063703,3.050487639537726,2.232852204681039,3.776541719678824,8.73200026681757
MLS Listing,,Condo/Co-op,192 W Springfield St,Boston,MA,2118,1495000,2.0,1.5,South End,1386.0,,1889.0,14,1079.0,319.0,Active,January-26-2019 01:00 PM,January-26-2019 02:30 PM,http://www.redfin.com/MA/Boston/192-W-Springfield-St-02118/unit-2/home/21718507,MLS PIN,72439502,N,Y,42.3399635,-71.08017120000001,2.6561625539862384,0.5832469383726537,3.070249363517991,3.681739006817121,0.7614960584241159,0.703684376367964,2.1287954548316788,2.12044749663765,9.838008977089075
MLS Listing,,Condo/Co-op,121 Portland St #705,Boston,MA,2114,564999,1.0,1.0,Midtown,481.0,,2017.0,14,1175.0,398.0,Active,January-26-2019 12:00 PM,January-26-2019 02:00 PM,http://www.redfin.com/MA/Boston/121-Portland-St-02114/unit-705/home/113069127,MLS PIN,72439454,N,Y,42.3635838,-71.0605017,2.5647237168402253,1.336591748659845,3.09114310641219,4.482583160736793,1.1915160501819346,2.3866492875880843,0.3492045461557781,4.035991396169541,11.00123909273872
MLS Listing,,Condo/Co-op,351 Centre St #2,Boston,MA,2122,449000,2.0,1.0,Dorchester,950.0,,1905.0,14,473.0,250.0,Active,,,http://www.redfin.com/MA/Dorchester/351-Centre-St-02122/unit-2/home/148696029,MLS PIN,72439452,N,Y,42.2944136,-71.05852850000001,2.625564703490907,3.7634530831526556,6.29330774884114,6.344431910677062,3.9672805565028333,3.5983657636102278,4.7913067034678365,2.674947941058912,6.530204103065208
MLS Listing,,Condo/Co-op,351 Centre St #1,Boston,MA,2122,459000,2.0,1.0,Dorchester,950.0,,1905.0,14,483.0,250.0,Active,,,http://www.redfin.com/MA/Dorchester/351-Centre-St-02122/unit-1/home/148696027,MLS PIN,72439450,N,Y,42.2944136,-71.05852850000001,2.625564703490907,3.7634530831526556,6.29330774884114,6.344431910677062,3.9672805565028333,3.5983657636102278,4.7913067034678365,2.674947941058912,6.530204103065208
MLS Listing,,Single Family Residential,18-20 Cedar St #1,Boston,MA,2126,299000,4.0,1.0,Dorchester's Lower Mills,1242.0,1242.0,1935.0,14,241.0,,Active,,,http://www.redfin.com/MA/Boston/18-Cedar-St-02126/unit-1/home/21717685,MLS PIN,72439416,N,Y,42.2720249,-71.0752985,2.5793250310293327,5.211689847952111,7.367720150181751,7.009322839643289,5.414562504634616,4.750834756304396,6.426277034824316,3.2588545822577606,5.7695044516966
MLS Listing,,Condo/Co-op,141 Dorchester Ave #101,Boston,MA,2127,1525000,2.0,2.0,Boston,1645.0,1636.0,2006.0,14,927.0,1007.0,Active,,,http://www.redfin.com/MA/Boston/141-Dorchester-Ave-02127/unit-101/home/18982777,MLS PIN,72439382,N,Y,42.3419516,-71.0574969,2.625510498818219,0.9805727322526068,3.848495764431435,4.755139658620304,1.0995091103035974,1.8717886516701123,1.5163526604137667,3.014820388215039,9.531843253361455
MLS Listing,,Condo/Co-op,42 Eighth #2323,Boston,MA,2129,529000,1.0,1.0,Charlestown's Navy Yard,694.0,,1899.0,14,762.0,540.0,Active,January-27-2019 12:00 PM,January-27-2019 01:00 PM,http://www.redfin.com/MA/Boston/42-8th-St-02129/unit-2323/home/9323733,MLS PIN,72439342,N,Y,42.37499879999999,-71.05208780000001,2.4934109553667607,2.2321361102098116,3.44381303891514,5.033147984626264,2.0783364725566527,3.255547876735413,0.7815338858403428,4.93193626277786,11.648279638653023
MLS Listing,,Multi-Family (2-4 Unit),18-20 Story St,Boston,MA,2127,965000,4.0,2.0,South Boston,1796.0,1294.0,1900.0,14,537.0,,Active,,,http://www.redfin.com/MA/Boston/18-Story-St-02127/home/9188661,MLS PIN,72439341,N,Y,42.333507,-71.0437441,2.600458866134648,1.875230021468204,4.759903031367894,5.59137744824837,2.0096623068573303,2.6008822236230857,2.147738140102362,3.3184513737467114,8.768550154530967
MLS Listing,,Condo/Co-op,246 BOSTON St #3,Boston,MA,2125,639000,2.0,2.5,Dorchester,1433.0,,2015.0,14,446.0,293.0,Active,,,http://www.redfin.com/MA/Boston/246-Boston-St-02125/unit-3/home/114037034,MLS PIN,72439274,N,Y,42.3213761,-71.0610236,2.6571400920932824,1.9441412586546267,4.683195100885658,5.116349822280932,2.143225290025131,2.095677821251756,2.9479459406684674,2.213952848274132,8.26642758449099
MLS Listing,,Condo/Co-op,49 Warren Ave Unit G-1,Boston,MA,2116,650000,1.0,1.5,Boston,546.0,,1900.0,14,1190.0,230.0,Active,,,http://www.redfin.com/MA/Boston/49-Warren-Ave-02116/unit-G1/home/9235326,MLS PIN,72439264,N,Y,42.3451859,-71.07190849999999,2.6404459889040854,0.2303922720697838,3.1234500472462186,3.985619948196237,0.41188084375480966,1.1932791753015275,1.5843769354432242,2.6597308432383797,9.998045906252692
MLS Listing,,Condo/Co-op,45 Province St #1406,Boston,MA,2108,1450000,2.0,2.0,Midtown,1405.0,1405.0,2007.0,14,1032.0,1173.0,Active,,,http://www.redfin.com/MA/Boston/45-Province-St-02108/unit-1406/home/27789807,MLS PIN,72439260,N,Y,42.35723170000001,-71.0600121,2.5878729315306295,1.022460878943178,3.24169331216049,4.492709589233615,0.9262324058563914,2.1247974114833896,0.5537451609882508,3.690285942912796,10.57483769233356
MLS Listing,,Multi-Family (2-4 Unit),39 Neponset Ave,Boston,MA,2136,679999,7.0,2.5,Boston,3200.0,10000.0,1920.0,15,212.0,,Active,,,http://www.redfin.com/MA/Hyde-Park/39-Neponset-Ave-02136/home/9130514,MLS PIN,72439239,N,Y,42.2489112,-71.1196228,2.4041089995839204,7.179000131210363,8.609007131705228,7.677538144024316,7.363197987693895,6.387158500974538,8.615488802382796,4.600629508018129,6.7458151486174565
MLS Listing,,Parking,132 Commonwealth,Boston,MA,2116,550000,,,Back Bay,,125.0,,15,,,Active,,,http://www.redfin.com/MA/Boston/132-Commonwealth-Ave-02116/unit-1/home/9264703,MLS PIN,72439210,N,Y,42.351621200000004,-71.0773652,2.6261546969645746,0.3049234376530053,2.6323447512946463,3.6322716874781618,0.11866482664178163,1.1921772465035456,1.4728228561003127,2.8875446397972597,10.515194860165018
MLS Listing,,Condo/Co-op,137 Peterborough #3,Boston,MA,2215,599000,1.0,1.0,The Fenway,700.0,,1927.0,15,856.0,398.0,Active,,,http://www.redfin.com/MA/Boston/137-Peterborough-St-02215/unit-3/home/9242192,MLS PIN,72439205,N,Y,42.342921999999994,-71.10127469999999,2.6318319820543756,1.3770660689606011,2.313427552476398,2.602398228007922,1.412116662772735,0.44711980715659694,2.8285524244470723,1.9680840400978905,10.521383359861735
MLS Listing,,Condo/Co-op,1501 Commonwealth #301,Boston,MA,2135,899000,2.0,2.0,Brighton,1103.0,,2015.0,15,815.0,406.0,Active,,,http://www.redfin.com/MA/Boston/1501-Commonwealth-Ave-02135/unit-301/home/101661819,MLS PIN,72439183,N,Y,42.3475081,-71.14138659999999,2.4726759394152094,3.3934657074706926,2.127307865785631,0.8048607348529957,3.3722909040322806,2.4943340496038706,4.627497760520153,3.004645901114394,11.936045962476754
MLS Listing,,Condo/Co-op,81 Marlborough St #1,Boston,MA,2116,1225000,2.0,1.0,Back Bay,1160.0,,1870.0,15,1056.0,600.0,Active,January-27-2019 02:30 PM,January-27-2019 03:30 PM,http://www.redfin.com/MA/Boston/81-Marlborough-St-02116/unit-1/home/9252481,MLS PIN,72439170,N,Y,42.353851,-71.0759599,2.61856717054304,0.4382565032452971,2.607551579353175,3.687995155070937,0.23379707553308798,1.3529047898213165,1.3289715440500927,3.0573117876587914,10.630240739865258
MLS Listing,,Condo/Co-op,1568 Commonwealth Ave #3,Boston,MA,2135,295000,0.0,1.0,Brighton,306.0,306.0,1920.0,15,964.0,287.0,Active,,,http://www.redfin.com/MA/Boston/1568-Commonwealth-Ave-02135/unit-3/home/9017062,MLS PIN,72439143,N,Y,42.343807399999996,-71.141894,2.479724469767401,3.4291995077090567,2.3603948881916157,1.03564595484902,3.4232056897114846,2.475977190919868,4.720844360181245,2.8336893826333984,11.751872667066573
MLS Listing,,Condo/Co-op,132 Commonwealth Ave #8,Boston,MA,2116,849000,1.0,1.0,Back Bay,748.0,748.0,1880.0,15,1135.0,448.0,Active,,,http://www.redfin.com/MA/Boston/132-Commonwealth-Ave-02116/unit-8/home/9264722,MLS PIN,72439123,N,Y,42.351621200000004,-71.0773652,2.6261546969645746,0.3049234376530053,2.6323447512946463,3.6322716874781618,0.11866482664178163,1.1921772465035456,1.4728228561003127,2.8875446397972597,10.515194860165018
MLS Listing,,Condo/Co-op,63 Monmouth St #1,Boston,MA,2128,729000,2.0,2.0,East Boston,1558.0,,1862.0,15,468.0,265.0,Active,,,http://www.redfin.com/MA/Boston/63-Monmouth-St-02128/unit-1/home/146148015,MLS PIN,72439102,N,Y,42.380212,-71.03637900000001,2.4131853057784642,3.0029268711299513,4.2704670230144535,5.900607277286088,2.872701302813187,4.072064454825426,1.4412718415648522,5.684993348498851,11.839605454455617
MLS Listing,,Condo/Co-op,336 Adams St #16,Boston,MA,2122,249600,2.0,2.0,Boston,900.0,900.0,1990.0,15,277.0,281.0,Active,,,http://www.redfin.com/MA/Boston/336-Adams-St-02122/unit-16/home/9063922,MLS PIN,72439100,N,Y,42.298077500000005,-71.0564546,2.6281700104035277,3.544689293240382,6.129945640227502,6.250693436374429,3.7474993969257566,3.4403110259738763,4.534210516314218,2.6490802174628088,6.706278743788474
MLS Listing,,Condo/Co-op,324 Chestnut Hill Ave #8,Boston,MA,2135,398000,1.0,1.0,Boston,570.0,570.0,1935.0,15,698.0,325.0,Active,,,http://www.redfin.com/MA/Boston/324-Chestnut-Hill-Ave-02135/unit-8/home/9027708,MLS PIN,72439082,N,Y,42.3380512,-71.1524517,2.429025141358162,4.014006165300172,2.98414426876671,1.408944577656948,4.025249660655112,3.0000195743993796,5.358503276178111,3.0019937442587947,11.799990479379487
MLS Listing,,Condo/Co-op,110 Broad St Ph 2,Boston,MA,2110,5750000,3.0,3.5,Financial District,3736.0,,2018.0,15,1539.0,2866.0,Active,,,http://www.redfin.com/MA/Boston/110-Broad-St-02110/unit-2/home/145268507,MLS PIN,72439079,N,Y,42.35738920000001,-71.05205179999999,2.5689234365296105,1.36239138720799,3.6228793285415986,4.900035637577877,1.2986134745071392,2.474221578853073,0.44607570929766677,3.9563595538003837,10.470760634737022
MLS Listing,,Condo/Co-op,166 Terrace St #407,Boston,MA,2120,499900,1.0,1.0,Mission Hill,798.0,,2011.0,15,626.0,500.0,Active,,,http://www.redfin.com/MA/Boston/166-Terrace-St-02120/unit-407/home/148691072,MLS PIN,72439077,N,Y,42.3267436,-71.098524,2.661980416461132,1.8699824286331592,3.4080543785885022,3.3258265271192244,2.0137839280999965,0.9089796983267534,3.4338496358508626,0.8823583643949259,9.494856468065496
MLS Listing,,Condo/Co-op,30 B #207,Boston,MA,2127,1199900,3.0,2.0,South Boston,1521.0,,2017.0,15,789.0,544.0,Active,January-27-2019 11:30 AM,January-27-2019 01:00 PM,http://www.redfin.com/MA/Boston/30-B-St-02127/unit-207/home/148690825,MLS PIN,72439047,N,Y,42.339126,-71.05605849999999,2.62780735651495,1.134951059501952,4.021730895956283,4.8757588756624965,1.2722632244641825,1.9376889338600718,1.703104154750725,2.9559037891627535,9.323519352348262
MLS Listing,,Condo/Co-op,3 Avery St #401,Boston,MA,2111,799000,2.0,2.0,Midtown,1509.0,1509.0,2004.0,15,529.0,2315.0,Active,,,http://www.redfin.com/MA/Boston/3-Avery-St-02111/unit-401/home/21718679,MLS PIN,72439017,N,Y,42.353596,-71.06286949999999,2.6052106628882505,0.7534783581492643,3.2052070269743775,4.357528432990118,0.6885074793774701,1.8643928712591353,0.8433118281017385,3.4019203027986054,10.381317966682257
MLS Listing,,Condo/Co-op,22 Liberty Dr Unit 8M,Boston,MA,2210,4250000,2.0,2.5,Seaport District,1733.0,,2015.0,15,2452.0,2233.0,Active,,,http://www.redfin.com/MA/Boston/22-Liberty-Dr-02210/unit-8M/home/114037272,MLS PIN,72439015,N,Y,42.3545972,-71.04527320000001,2.557975562987547,1.603390853557151,4.013256685807388,5.252645406218796,1.5805830670048204,2.699944540246917,0.7637791847447455,4.0604998902261675,10.197573044881324
MLS Listing,,Condo/Co-op,38 Moreland St #1,Boston,MA,2119,239900,2.0,1.0,Boston,804.0,804.0,1899.0,15,298.0,190.0,Active,,,http://www.redfin.com/MA/Boston/38-Moreland-St-02119/unit-1/home/11837963,MLS PIN,72439001,N,Y,42.3251646,-71.080675,2.6757624275082996,1.5700065780436894,3.88799450721946,4.121903762153797,1.7656767457626257,1.1965368572583,2.9997456349654814,1.3716596610079541,8.936899328671304
MLS Listing,,Condo/Co-op,210 Allandale St Unit 1B,Boston,MA,2130,1189000,2.0,2.5,West Roxbury's Chestnut Hill,2955.0,,1989.0,15,402.0,1436.0,Active,,,http://www.redfin.com/MA/Boston/210-Allandale-St-02130/unit-1B/home/148689615,MLS PIN,72438963,N,Y,42.3097365,-71.1151431,2.625723558554183,3.318118888401276,4.416031845260105,3.736919697057967,3.463813460827506,2.3221707539581398,4.878327579841456,0.691718374548746,9.0695772992758
MLS Listing,,Condo/Co-op,499-501 Sumner St #3,Boston,MA,2128,499900,1.0,1.0,East Boston's Jeffries Point,620.0,,1900.0,15,806.0,175.0,Active,,,http://www.redfin.com/MA/Boston/499-Sumner-St-02128/unit-3/home/113222743,MLS PIN,72438904,N,Y,42.3645214,-71.0300671,2.460812121113438,2.586806639840072,4.613038274442596,6.040783422190282,2.526538786733862,3.6974921923738067,1.210010968845736,5.097030571929603,10.719133271763507
MLS Listing,,Single Family Residential,18 Wayburn Rd,Boston,MA,2130,619000,2.0,2.0,Bourne Neighborhood,1632.0,4340.0,1942.0,15,379.0,,Active,,,http://www.redfin.com/MA/Boston/18-Wayburn-Rd-02130/home/9152348,MLS PIN,72438899,N,Y,42.2900948,-71.1125783,2.602586188677831,4.40465450000423,5.776892426918982,5.032192060194856,4.57670784670139,3.5389509102244827,5.9106196427482525,1.7476765713635147,8.004552170958766
MLS Listing,,Condo/Co-op,400 Stuart St Unit 24C,Boston,MA,2116,1875000,1.0,2.0,Back Bay,1134.0,1134.0,2009.0,15,1653.0,1282.0,Active,,,http://www.redfin.com/MA/Boston/400-Stuart-St-02116/unit-24C/home/36662781,MLS PIN,72438817,N,Y,42.3488635,-71.07361829999999,2.6321945997315073,0.11937680554880103,2.899225100609521,3.8498933914254025,0.1518331088413587,1.22455411135052,1.4476057839805467,2.8182336537163537,10.26616157479162
MLS Listing,,Single Family Residential,787 Lagrange St,Boston,MA,2132,709900,3.0,2.5,BROOK FARM,2000.0,4505.0,1910.0,15,355.0,,Active,,,http://www.redfin.com/MA/West-Roxbury/787-Lagrange-St-02132/home/9208789,MLS PIN,72438799,N,Y,42.2913542,-71.16868640000001,2.3078397120093044,6.165351939356826,6.216116442218525,4.734320648826288,6.274046054266228,5.069675229085342,7.723543132053631,3.713465655797828,10.343849871139525
MLS Listing,,Condo/Co-op,586 E Third St #3,Boston,MA,2127,1599000,3.0,2.0,South Boston,1863.0,,2018.0,15,858.0,300.0,Active,January-27-2019 12:00 PM,January-27-2019 01:30 PM,http://www.redfin.com/MA/Boston/586-E-3rd-St-02127/unit-3/home/148680809,MLS PIN,72438736,N,Y,42.336627899999996,-71.0364167,2.567731312313004,2.1193303837139625,4.955158838615512,5.891702429400143,2.2241509203738787,2.9498764476084367,2.0694770656766597,3.748644170512789,8.88658451596003
MLS Listing,,Condo/Co-op,5 Whitby Ter #2,Boston,MA,2125,499900,2.0,1.0,Dorchester,929.0,,1910.0,15,538.0,160.0,Active,,,http://www.redfin.com/MA/Dorchester/5-Whitby-Ter-02125/unit-2/home/148677171,MLS PIN,72438705,N,Y,42.314578999999995,-71.06043199999999,2.655568608186268,2.3955075286051013,5.0714904992500776,5.38998447980407,2.5969556899859336,2.4261533055534383,3.410586716458512,2.192085780846784,7.823914069778559
MLS Listing,,Condo/Co-op,150 Salem St #3,Boston,MA,2113,725000,1.0,1.0,North End,790.0,790.0,1920.0,15,918.0,150.0,Active,January-27-2019 12:00 PM,January-27-2019 01:30 PM,http://www.redfin.com/MA/Boston/150-Salem-St-02113/unit-3/home/9320473,MLS PIN,72438694,N,Y,42.3656596,-71.0554296,2.545363075606536,1.6062914484843092,3.3177997082121085,4.754732621273209,1.472899312868125,2.6737684566448654,0.15997000071880263,4.299451855333683,11.066990203773878
MLS Listing,,Condo/Co-op,319 A St #404,Boston,MA,2210,618000,0.0,1.0,Seaport District,526.0,,2016.0,15,1175.0,552.0,Active,January-26-2019 12:00 PM,January-26-2019 01:30 PM,http://www.redfin.com/MA/Boston/319-A-St-02210/unit-404/home/145285827,MLS PIN,72438681,N,Y,42.34880689999999,-71.04943459999998,2.5881749713137747,1.3174024688255501,3.9683391023914822,5.075341753200133,1.3466530246675903,2.3662582717456537,1.0532573537912124,3.635025770841632,9.864039882983175
MLS Listing,,Condo/Co-op,198 Hyde Park Ave #1,Boston,MA,2130,479000,2.0,1.0,Jamaica Plain,984.0,3792.0,1915.0,15,487.0,180.0,Active,January-27-2019 01:00 PM,January-27-2019 02:30 PM,http://www.redfin.com/MA/Boston/198-Hyde-Park-Ave-02130/unit-1/home/9324535,MLS PIN,72438672,N,Y,42.2943967,-71.11684240000001,2.5997515819702546,4.245080788444789,5.471051946705982,4.677745284811464,4.4083504823161075,3.3248696137236755,5.7766440512304325,1.549716669699166,8.367089273480342
MLS Listing,,Multi-Family (2-4 Unit),5 Semont Rd,Boston,MA,2124,799000,6.0,3.0,Dorchester,2934.0,3029.0,1910.0,15,272.0,,Active,,,http://www.redfin.com/MA/Boston/5-Semont-Rd-02124/home/9083342,MLS PIN,72438658,N,Y,42.2904954,-71.0625677,2.6246386311120045,3.98888653331248,6.4336035065722195,6.3920194555163246,4.193493035557041,3.7411528239520595,5.075753987303796,2.659245394011535,6.397163052831138
MLS Listing,,Condo/Co-op,141 Chiswick Rd #3,Boston,MA,2135,649500,4.0,2.0,Brighton,1195.0,1195.0,1920.0,15,544.0,715.0,Active,,,http://www.redfin.com/MA/Boston/141-Chiswick-Rd-02135/unit-3/home/9007451,MLS PIN,72438656,N,Y,42.3410954,-71.1536689,2.4145288311642066,4.046990205609209,2.8516468470770056,1.216397387850228,4.047203604806991,3.0627910341304467,5.352150848700783,3.1715546709511737,11.998122799378034
MLS Listing,,Condo/Co-op,303 Sumner St Unit 2L,Boston,MA,2128,789000,2.0,2.0,East Boston,1305.0,2812.0,2018.0,16,605.0,277.0,Active,,,http://www.redfin.com/MA/Boston/303-Sumner-St-02128/unit-2L/home/148655102,MLS PIN,72438642,N,Y,42.3674016,-71.0367069,2.477791847641507,2.3969012023570886,4.251821160985641,5.720450778034709,2.310370943693253,3.5060323036932983,0.9049643460995506,4.99611967801826,10.971418252228698
MLS Listing,,Condo/Co-op,249 Lexington St Unit 1f,Boston,MA,2128,474000,2.0,1.0,East Boston,791.0,1835.0,1900.0,16,599.0,231.0,Active,,,http://www.redfin.com/MA/Boston/249-Lexington-St-02128/unit-1f/home/148650008,MLS PIN,72438636,N,Y,42.3800627,-71.03067970000001,2.3893226104289678,3.195771951988439,4.559582473607747,6.180381173040156,3.076987484798922,4.28100149894628,1.6296225711275576,5.857324842840428,11.784922595283376
MLS Listing,,Condo/Co-op,318 Summit Ave #3,Boston,MA,2135,450000,2.0,1.0,Brighton,710.0,710.0,1899.0,16,634.0,340.0,Active,,,http://www.redfin.com/MA/Boston/318-Summit-Ave-02135/unit-3/home/9013643,MLS PIN,72438585,N,Y,42.3451283,-71.14022840000001,2.4854750242208787,3.3383568866799607,2.2393722950112886,0.9791312757670041,3.327349392640019,2.4044659577784775,4.613084763633425,2.8420002773829602,11.770153974863657
MLS Listing,,Single Family Residential,856 Adams St,Boston,MA,2124,549000,4.0,1.5,Boston,1486.0,5853.0,1920.0,16,369.0,,Active,,,http://www.redfin.com/MA/Boston/856-Adams-St-02124/home/9104553,MLS PIN,72438557,N,Y,42.281867600000005,-71.0586213,2.5909747697625463,4.61034332281587,7.0568039190542535,6.970163274054448,4.814776122761274,4.366458941059639,5.656473966440691,3.2060780915624902,5.784017001466309
MLS Listing,,Condo/Co-op,110 Broad St #803,Boston,MA,2110,3685000,3.0,3.5,Financial District,2328.0,,2018.0,16,1583.0,1856.0,Active,,,http://www.redfin.com/MA/Boston/110-Broad-St-02110/unit-803/home/145271279,MLS PIN,72438549,N,Y,42.35738920000001,-71.05205179999999,2.5689234365296105,1.36239138720799,3.6228793285415986,4.900035637577877,1.2986134745071392,2.474221578853073,0.44607570929766677,3.9563595538003837,10.470760634737022
